"orgUnit","period","csb","net_p2","wealth_index","imp_water","imp_latrine","edu_prim","rotavirus","kitchen_outside","reimbursement","staff_support","chw_support","month_since_llin","build_density","twi_rice","elevation","stream_dist","csb_dist","fete_nationale","winter_season","summer_season","csb_type"
"RRe6ic0AU1Z","201604","CSB2 KELILALINA",0.418602646011903,3.38835103298758,0.226164986972831,0.665729219069661,0.823683681477603,0.0541536849142357,0.240853136756206,0,1,1,8,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,0,0,0,"CSB2"
"QHPyq70qulM","201604","CSB1 AMBALAVOLO",0.373749522438193,3.03843264051147,0.0278877639183207,0.620231764194079,0.654980470664076,0.0520942373267826,0.16000818177549,0,0,0,8,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,0,0,0,"CSB1"
"ZPvH8UsgwYv","201604","CSB2 MAROHARATRA",0.479419009552411,3.15723466415207,0.0569498362205096,0.496870255231464,0.656932215763133,0.0522399581236487,0.114714542235379,0,0,0,8,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,0,0,0,"CSB2"
"DDR2w1c1GyE","201604","CSB2 MAROTOKO",0.290357069062281,1.87969234659074,0.0442133677979993,0.196520468274319,0.644467823455265,0.043159543468682,0.0903372568327323,0,0,0,8,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,0,0,0,"CSB2"
"r4U7PhBKR7S","201604","CSB2 RANOMAFANA",0.477393335895034,3.87339614672164,0.358009317766756,0.674565147585804,0.869556558926096,0.0527487970983068,0.311264825291781,0,1,1,8,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,0,0,0,"CSB2"
"uWoBok9YyvB","201604","CSB2 TSARATANANA",0.381101300178746,2.77047833241128,0.0698826877681812,0.782951212087054,0.737562752483484,0.0480084575513818,0.145606264713803,0,1,0,8,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,0,0,0,"CSB2"
"Pi2y9HFBDRj","201604","CSB1 ANALAMARINA",0.389923021451878,2.55363192080233,0.0368141927865841,0.779861638288203,0.671305478855221,0.0455263128559467,0.0932161282884995,0,0,0,8,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,0,0,0,"CSB1"
"FGM6Ric1YnC","201605","CSB2 AMBIABE",0.383019700962424,2.42730163123295,0.113442356587924,0.520803438669041,0.651998909213587,0.0482556654492486,0.165505915847892,0,0,0,9,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,0,1,0,"CSB2"
"mBZLeZ7Irx6","201605","CSB2 AMBOHIMANGA DU SUD",0.390375125856734,3.17745135437752,0.0496273051183572,0.690524092420462,0.740595492371867,0.0463158874798954,0.161533905032603,0,0,0,9,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,0,1,0,"CSB2"
"WCqkkkKNJEi","201605","CSB1 AMBODIMANGA NORD",0.416019510482492,3.46122895026762,0.0169101664853352,0.625519518216246,0.788130110095527,0.0468022887543335,0.174491126261729,0,0,0,9,41.8,8.76458322412341,633.140762339765,842.527681989319,4690.9316352139,0,1,0,"CSB1"
"YCvVB1VwWi0","201605","CSB1 MAROMANANA",0.366987560931724,3.19950369456801,0.051001165602211,0.732328819859907,0.699278808669985,0.0466814666064735,0.148515346153829,0,0,0,9,23.8333333333333,8.66868091498134,660.492688197135,488.269052494937,6847.86395484976,0,1,0,"CSB1"
"D9UWDj19ljP","201605","CSB2 AMBOHIMIERA",0.351508841631782,2.79997596478108,0.0801629818974978,0.732395857026599,0.683367471530211,0.0461373541006392,0.113517641090472,0,1,0,9,17.1,8.87465936304293,698.679298569867,478.925876921912,8729.68057341825,0,1,0,"CSB2"
"U1YeJp3NDNV","201605","CSB2 AMPASINAMBO",0.486313444229547,3.3892095167406,0.0131123501818267,0.595834930026967,0.77214009738183,0.0477105384109543,0.112052419541179,0,0,0,9,17.0625,8.92575938484654,730.761661338889,203.822223446096,8342.15659201675,0,1,0,"CSB2"
"hXuxS0MOq3b","201605","CSB2 ANALAMPASINA",0.382138720212216,3.58785584137915,0.0248936456998047,0.780111463669898,0.784468466128912,0.0443915424675987,0.174482946436215,0,0,0,9,24.6666666666667,8.98905143231129,662.37689392944,605.13203730064,5453.02643937896,0,1,0,"CSB2"
"z6kDxHwInUT","201605","CSB2 ANDRORANGAVOLA",0.360208893675257,2.08567843622637,0.0683265966414348,0.315673298458602,0.613155942676716,0.0472945420713612,0.096955322837594,0,1,0,9,6.79166666666667,8.86363732219183,327.984808628016,319.09124899632,7779.9593422556,0,1,0,"CSB2"
"h0z1bKoHDrU","201605","CSB1 MAHASOA",0.391437937725895,1.99006250466523,0.0597151228523812,0.192713163341832,0.696678523344723,0.0473414339762905,0.0970640227883099,0,0,0,9,6.5,8.36080299441302,224.054043264245,408.092945672335,4027.49597247663,0,1,0,"CSB1"
"okDqhh9n4yT","201605","CSB2 ANTARETRA",0.40901182512517,2.56197734078486,0.138876338153456,0.483520819520007,0.768579963487478,0.0452657111144373,0.146690034950733,0,1,0,9,9.8,8.80376414355619,242.813149331428,288.635125946739,8094.93261124589,0,1,0,"CSB2"
"pczrAub8lnt","201605","CSB2 ANTSINDRA",0.358699572186982,2.59437088144447,0.0459085564937975,0.723761490727822,0.661896517317671,0.0514927275469448,0.129375068594036,0,0,0,9,14,8.82791155452434,391.877661490839,470.713580074275,8796.54727794204,0,1,0,"CSB2"
"EE6WwIMgQ0F","201605","CSB2 FASINTSARA",0.505940263793355,3.35052206708771,0.0219306112870285,0.546928654735894,0.690160401809664,0.050096319806307,0.143802214061714,0,0,0,9,32.375,8.98867244027816,648.014800191517,353.861601916157,5279.10941020074,0,1,0,"CSB2"
"M38BJM8ju1A","201605","CSB1 AMBODIARA SUD",0.480581311747577,3.12556737009543,0.0231967079676468,0.602310463170526,0.56600932281579,0.0483404579480354,0.120458223862986,0,1,0,9,45.25,8.69055130650909,619.150355251558,281.241392005096,4887.54131714281,0,1,0,"CSB1"
"O1wNJut8eci","201605","CSB2 IFANADIANA",0.429996229450861,3.68648420831274,0.354494052487809,0.697846049779809,0.85308807413618,0.0522488838559257,0.268634727398395,0,1,0,9,10.8888888888889,8.86196997304004,459.684711710178,447.38084265739,5926.91473917878,0,1,0,"CSB2"
"RRe6ic0AU1Z","201605","CSB2 KELILALINA",0.421211135312804,3.38894584219067,0.226782941714292,0.669273343884877,0.823430824385509,0.0541536849142357,0.242999527884859,0,1,1,9,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,0,1,0,"CSB2"
"QHPyq70qulM","201605","CSB1 AMBALAVOLO",0.374440160244865,3.04015620791849,0.0277520532521306,0.641076667969121,0.652964016661474,0.0520942373267826,0.160028695028988,0,0,0,9,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,0,1,0,"CSB1"
"ZPvH8UsgwYv","201605","CSB2 MAROHARATRA",0.484133374752585,3.15943913433143,0.056952013538668,0.508598433372861,0.654614224656662,0.0522399581236487,0.114966323289151,0,0,0,9,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,0,1,0,"CSB2"
"DDR2w1c1GyE","201605","CSB2 MAROTOKO",0.289255721331652,1.88304855828436,0.0438515949454519,0.19739796042217,0.644110066047723,0.043159543468682,0.0852381724163713,0,0,0,9,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,0,1,0,"CSB2"
"r4U7PhBKR7S","201605","CSB2 RANOMAFANA",0.482448543515766,3.87251789333466,0.357008502685127,0.680286541611743,0.86937933201054,0.0527487970983068,0.313544844075216,0,1,1,9,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,0,1,0,"CSB2"
"uWoBok9YyvB","201605","CSB2 TSARATANANA",0.381969506162,2.76881413605015,0.0697346572154092,0.792547734872601,0.739432779570716,0.0480084575513818,0.144773483769854,0,1,0,9,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,0,1,0,"CSB2"
"Pi2y9HFBDRj","201605","CSB1 ANALAMARINA",0.390975294683105,2.5450707927771,0.0367150339152804,0.787191779627712,0.672601960384306,0.0455263128559467,0.0929464769337734,0,0,0,9,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,0,1,0,"CSB1"
"FGM6Ric1YnC","201606","CSB2 AMBIABE",0.384660195718525,2.4268534879271,0.113311863974866,0.527933753695518,0.649779397620157,0.0482556654492486,0.165992353087654,0,0,0,10,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,0,1,0,"CSB2"
"mBZLeZ7Irx6","201606","CSB2 AMBOHIMANGA DU SUD",0.391714617102897,3.17401150273682,0.0495162250450208,0.692300974827878,0.742200755916195,0.0463158874798954,0.163181844204589,0,0,0,10,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,0,1,0,"CSB2"
"WCqkkkKNJEi","201606","CSB1 AMBODIMANGA NORD",0.417859943325115,3.46773864639263,0.0165632294224159,0.630804581845522,0.788585118888428,0.0468022887543335,0.176771799560077,0,0,0,10,41.8,8.76458322412341,633.140762339765,842.527681989319,4690.9316352139,0,1,0,"CSB1"
"YCvVB1VwWi0","201606","CSB1 MAROMANANA",0.367548875108508,3.21032365350918,0.0510263410993407,0.742335692423025,0.701173641283873,0.0466814666064735,0.149601162918176,0,0,0,10,23.8333333333333,8.66868091498134,660.492688197135,488.269052494937,6847.86395484976,0,1,0,"CSB1"
"D9UWDj19ljP","201606","CSB2 AMBOHIMIERA",0.351386313475309,2.80733658818815,0.0812664722964622,0.749111570660408,0.68494710446187,0.0461373541006392,0.112971817428398,0,1,0,10,17.1,8.87465936304293,698.679298569867,478.925876921912,8729.68057341825,0,1,0,"CSB2"
"U1YeJp3NDNV","201606","CSB2 AMPASINAMBO",0.490411227753513,3.38612587231971,0.0129664747626855,0.592681704464748,0.771740268264541,0.0477105384109543,0.114232646377709,0,0,0,10,17.0625,8.92575938484654,730.761661338889,203.822223446096,8342.15659201675,0,1,0,"CSB2"
"hXuxS0MOq3b","201606","CSB2 ANALAMPASINA",0.383492547241974,3.59346446273128,0.0234063628951544,0.787368693491661,0.786785589911706,0.0443915424675987,0.176635581005439,0,0,0,10,24.6666666666667,8.98905143231129,662.37689392944,605.13203730064,5453.02643937896,0,1,0,"CSB2"
"z6kDxHwInUT","201606","CSB2 ANDRORANGAVOLA",0.361701617046608,2.08455903276873,0.067968321621986,0.318797510965643,0.610722330953877,0.0472945420713612,0.0932585303902603,0,1,0,10,6.79166666666667,8.86363732219183,327.984808628016,319.09124899632,7779.9593422556,0,1,0,"CSB2"
"h0z1bKoHDrU","201606","CSB1 MAHASOA",0.393831706454668,1.98185451982649,0.0562963744539083,0.194482765968547,0.696144190887245,0.0473414339762905,0.0943987433645274,0,0,0,10,6.5,8.36080299441302,224.054043264245,408.092945672335,4027.49597247663,0,1,0,"CSB1"
"okDqhh9n4yT","201606","CSB2 ANTARETRA",0.411776363038231,2.56047626627878,0.137927835114226,0.48399521240226,0.768889868968751,0.0452657111144373,0.143752724212872,0,1,0,10,9.8,8.80376414355619,242.813149331428,288.635125946739,8094.93261124589,0,1,0,"CSB2"
"pczrAub8lnt","201606","CSB2 ANTSINDRA",0.358841510135185,2.58414259803499,0.0454725604143258,0.724381298573828,0.664176817890662,0.0514927275469448,0.132266805175197,0,0,0,10,14,8.82791155452434,391.877661490839,470.713580074275,8796.54727794204,0,1,0,"CSB2"
"EE6WwIMgQ0F","201606","CSB2 FASINTSARA",0.511028721699451,3.34566774253013,0.0217359324949239,0.548416220609022,0.690011903788731,0.050096319806307,0.146151795459169,0,0,0,10,32.375,8.98867244027816,648.014800191517,353.861601916157,5279.10941020074,0,1,0,"CSB2"
"M38BJM8ju1A","201606","CSB1 AMBODIARA SUD",0.48507367985462,3.13399849672085,0.0229554996758824,0.61511147985004,0.561948723234099,0.0483404579480354,0.122173975841482,0,1,0,10,45.25,8.69055130650909,619.150355251558,281.241392005096,4887.54131714281,0,1,0,"CSB1"
"O1wNJut8eci","201606","CSB2 IFANADIANA",0.433045248481094,3.68705731244945,0.35593902422707,0.699102670162414,0.853424350569442,0.0522488838559257,0.269280688695134,0,1,0,10,10.8888888888889,8.86196997304004,459.684711710178,447.38084265739,5926.91473917878,0,1,0,"CSB2"
"RRe6ic0AU1Z","201606","CSB2 KELILALINA",0.423819624613706,3.38954065139375,0.227400896455753,0.672817468700093,0.823177967293415,0.0541536849142357,0.245145919013511,0,1,1,10,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,0,1,0,"CSB2"
"QHPyq70qulM","201606","CSB1 AMBALAVOLO",0.375130798051537,3.0418797753255,0.0276163425859404,0.661921571744162,0.650947562658872,0.0520942373267826,0.160049208282485,0,0,0,10,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,0,1,0,"CSB1"
"ZPvH8UsgwYv","201606","CSB2 MAROHARATRA",0.488847739952758,3.16164360451079,0.0569541908568264,0.520326611514259,0.652296233550191,0.0522399581236487,0.115218104342923,0,0,0,10,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,0,1,0,"CSB2"
"DDR2w1c1GyE","201606","CSB2 MAROTOKO",0.288154373601023,1.88640476997799,0.0434898220929044,0.198275452570021,0.643752308640181,0.043159543468682,0.0801390880000104,0,0,0,10,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,0,1,0,"CSB2"
"r4U7PhBKR7S","201606","CSB2 RANOMAFANA",0.487503751136498,3.87163963994767,0.356007687603499,0.686007935637682,0.869202105094983,0.0527487970983068,0.315824862858652,0,1,1,10,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,0,1,0,"CSB2"
"uWoBok9YyvB","201606","CSB2 TSARATANANA",0.382837712145255,2.76714993968901,0.0695866266626372,0.802144257658149,0.741302806657949,0.0480084575513818,0.143940702825906,0,1,0,10,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,0,1,0,"CSB2"
"Pi2y9HFBDRj","201606","CSB1 ANALAMARINA",0.392027567914333,2.53650966475189,0.0366158750439768,0.794521920967222,0.673898441913392,0.0455263128559467,0.0926768255790473,0,0,0,10,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,0,1,0,"CSB1"
"FGM6Ric1YnC","201607","CSB2 AMBIABE",0.386300690474626,2.42640534462124,0.113181371361809,0.535064068721996,0.647559886026727,0.0482556654492486,0.166478790327416,0,0,0,11,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,1,1,0,"CSB2"
"mBZLeZ7Irx6","201607","CSB2 AMBOHIMANGA DU SUD",0.393054108349061,3.17057165109612,0.0494051449716845,0.694077857235294,0.743806019460523,0.0463158874798954,0.164829783376575,0,0,0,11,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,1,1,0,"CSB2"
"WCqkkkKNJEi","201607","CSB1 AMBODIMANGA NORD",0.419700376167737,3.47424834251764,0.0162162923594966,0.636089645474798,0.789040127681328,0.0468022887543335,0.179052472858425,0,0,0,11,41.8,8.76458322412341,633.140762339765,842.527681989319,4690.9316352139,1,1,0,"CSB1"
"YCvVB1VwWi0","201607","CSB1 MAROMANANA",0.368110189285292,3.22114361245034,0.0510515165964704,0.752342564986142,0.703068473897762,0.0466814666064735,0.150686979682523,0,0,0,11,23.8333333333333,8.66868091498134,660.492688197135,488.269052494937,6847.86395484976,1,1,0,"CSB1"
"D9UWDj19ljP","201607","CSB2 AMBOHIMIERA",0.351263785318836,2.81469721159522,0.0823699626954267,0.765827284294216,0.686526737393528,0.0461373541006392,0.112425993766324,0,1,0,11,17.1,8.87465936304293,698.679298569867,478.925876921912,8729.68057341825,1,1,0,"CSB2"
"U1YeJp3NDNV","201607","CSB2 AMPASINAMBO",0.494509011277479,3.38304222789882,0.0128205993435444,0.589528478902528,0.771340439147252,0.0477105384109543,0.116412873214238,0,0,0,11,17.0625,8.92575938484654,730.761661338889,203.822223446096,8342.15659201675,1,1,0,"CSB2"
"hXuxS0MOq3b","201607","CSB2 ANALAMPASINA",0.384846374271732,3.59907308408342,0.0219190800905042,0.794625923313424,0.789102713694502,0.0443915424675987,0.178788215574663,0,0,0,11,24.6666666666667,8.98905143231129,662.37689392944,605.13203730064,5453.02643937896,1,1,0,"CSB2"
"z6kDxHwInUT","201607","CSB2 ANDRORANGAVOLA",0.363194340417958,2.08343962931109,0.0676100466025372,0.321921723472683,0.608288719231038,0.0472945420713612,0.0895617379429266,0,1,0,11,6.79166666666667,8.86363732219183,327.984808628016,319.09124899632,7779.9593422556,1,1,0,"CSB2"
"h0z1bKoHDrU","201607","CSB1 MAHASOA",0.396225475183443,1.97364653498775,0.0528776260554354,0.196252368595263,0.695609858429766,0.0473414339762905,0.091733463940745,0,0,0,11,6.5,8.36080299441302,224.054043264245,408.092945672335,4027.49597247663,1,1,0,"CSB1"
"okDqhh9n4yT","201607","CSB2 ANTARETRA",0.414540900951292,2.55897519177269,0.136979332074996,0.484469605284513,0.769199774450023,0.0452657111144373,0.14081541347501,0,1,0,11,9.8,8.80376414355619,242.813149331428,288.635125946739,8094.93261124589,1,1,0,"CSB2"
"pczrAub8lnt","201607","CSB2 ANTSINDRA",0.358983448083387,2.57391431462552,0.045036564334854,0.725001106419834,0.666457118463652,0.0514927275469448,0.135158541756359,0,0,0,11,14,8.82791155452434,391.877661490839,470.713580074275,8796.54727794204,1,1,0,"CSB2"
"EE6WwIMgQ0F","201607","CSB2 FASINTSARA",0.516117179605547,3.34081341797256,0.0215412537028192,0.549903786482149,0.689863405767797,0.050096319806307,0.148501376856624,0,0,0,11,32.375,8.98867244027816,648.014800191517,353.861601916157,5279.10941020074,1,1,0,"CSB2"
"M38BJM8ju1A","201607","CSB1 AMBODIARA SUD",0.489566047961664,3.14242962334626,0.022714291384118,0.627912496529553,0.557888123652408,0.0483404579480354,0.123889727819979,0,1,0,11,45.25,8.69055130650909,619.150355251558,281.241392005096,4887.54131714281,1,1,0,"CSB1"
"O1wNJut8eci","201607","CSB2 IFANADIANA",0.436094267511327,3.68763041658616,0.357383995966331,0.700359290545019,0.853760627002704,0.0522488838559257,0.269926649991873,0,1,1,11,10.8888888888889,8.86196997304004,459.684711710178,447.38084265739,5926.91473917878,1,1,0,"CSB2"
"RRe6ic0AU1Z","201607","CSB2 KELILALINA",0.426428113914608,3.39013546059684,0.228018851197215,0.676361593515308,0.82292511020132,0.0541536849142357,0.247292310142163,0,1,1,11,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,1,1,0,"CSB2"
"QHPyq70qulM","201607","CSB1 AMBALAVOLO",0.375821435858209,3.04360334273251,0.0274806319197504,0.682766475519203,0.64893110865627,0.0520942373267826,0.160069721535983,0,0,0,11,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,1,1,0,"CSB1"
"ZPvH8UsgwYv","201607","CSB2 MAROHARATRA",0.493562105152932,3.16384807469014,0.0569563681749848,0.532054789655656,0.649978242443721,0.0522399581236487,0.115469885396696,0,0,0,11,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,1,1,0,"CSB2"
"DDR2w1c1GyE","201607","CSB2 MAROTOKO",0.287053025870394,1.88976098167162,0.043128049240357,0.199152944717871,0.64339455123264,0.043159543468682,0.0750400035836494,0,0,0,11,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,1,1,0,"CSB2"
"r4U7PhBKR7S","201607","CSB2 RANOMAFANA",0.49255895875723,3.87076138656068,0.35500687252187,0.691729329663621,0.869024878179426,0.0527487970983068,0.318104881642087,0,1,1,11,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,1,1,0,"CSB2"
"uWoBok9YyvB","201607","CSB2 TSARATANANA",0.38370591812851,2.76548574332787,0.0694385961098651,0.811740780443696,0.743172833745181,0.0480084575513818,0.143107921881957,0,1,1,11,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,1,1,0,"CSB2"
"Pi2y9HFBDRj","201607","CSB1 ANALAMARINA",0.39307984114556,2.52794853672666,0.0365167161726732,0.801852062306732,0.675194923442477,0.0455263128559467,0.0924071742243212,0,0,0,11,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,1,1,0,"CSB1"
"FGM6Ric1YnC","201608","CSB2 AMBIABE",0.387941185230728,2.42595720131538,0.113050878748752,0.542194383748474,0.645340374433298,0.0482556654492486,0.166965227567179,0,0,0,12,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,0,1,0,"CSB2"
"mBZLeZ7Irx6","201608","CSB2 AMBOHIMANGA DU SUD",0.394393599595225,3.16713179945542,0.0492940648983482,0.695854739642711,0.745411283004851,0.0463158874798954,0.166477722548561,0,0,0,12,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,0,1,0,"CSB2"
"WCqkkkKNJEi","201608","CSB1 AMBODIMANGA NORD",0.42154080901036,3.48075803864265,0.0158693552965773,0.641374709104074,0.789495136474228,0.0468022887543335,0.181333146156773,0,0,0,12,41.8,8.76458322412341,633.140762339765,842.527681989319,4690.9316352139,0,1,0,"CSB1"
"YCvVB1VwWi0","201608","CSB1 MAROMANANA",0.368671503462077,3.23196357139151,0.0510766920936001,0.76234943754926,0.70496330651165,0.0466814666064735,0.15177279644687,0,0,0,12,23.8333333333333,8.66868091498134,660.492688197135,488.269052494937,6847.86395484976,0,1,0,"CSB1"
"D9UWDj19ljP","201608","CSB2 AMBOHIMIERA",0.351141257162363,2.82205783500229,0.0834734530943911,0.782542997928024,0.688106370325186,0.0461373541006392,0.11188017010425,0,1,0,12,17.1,8.87465936304293,698.679298569867,478.925876921912,8729.68057341825,0,1,0,"CSB2"
"U1YeJp3NDNV","201608","CSB2 AMPASINAMBO",0.498606794801445,3.37995858347793,0.0126747239244032,0.586375253340309,0.770940610029962,0.0477105384109543,0.118593100050767,0,0,0,12,17.0625,8.92575938484654,730.761661338889,203.822223446096,8342.15659201675,0,1,0,"CSB2"
"hXuxS0MOq3b","201608","CSB2 ANALAMPASINA",0.38620020130149,3.60468170543555,0.0204317972858539,0.801883153135187,0.791419837477297,0.0443915424675987,0.180940850143886,0,0,0,12,24.6666666666667,8.98905143231129,662.37689392944,605.13203730064,5453.02643937896,0,1,0,"CSB2"
"z6kDxHwInUT","201608","CSB2 ANDRORANGAVOLA",0.364687063789308,2.08232022585346,0.0672517715830885,0.325045935979723,0.605855107508199,0.0472945420713612,0.0858649454955927,0,1,0,12,6.79166666666667,8.86363732219183,327.984808628016,319.09124899632,7779.9593422556,0,1,0,"CSB2"
"h0z1bKoHDrU","201608","CSB1 MAHASOA",0.398619243912216,1.96543855014901,0.0494588776569625,0.198021971221978,0.695075525972288,0.0473414339762905,0.0890681845169626,0,0,0,12,6.5,8.36080299441302,224.054043264245,408.092945672335,4027.49597247663,0,1,0,"CSB1"
"okDqhh9n4yT","201608","CSB2 ANTARETRA",0.417305438864354,2.55747411726661,0.136030829035766,0.484943998166766,0.769509679931295,0.0452657111144373,0.137878102737149,0,1,0,12,9.8,8.80376414355619,242.813149331428,288.635125946739,8094.93261124589,0,1,0,"CSB2"
"pczrAub8lnt","201608","CSB2 ANTSINDRA",0.359125386031589,2.56368603121605,0.0446005682553822,0.72562091426584,0.668737419036642,0.0514927275469448,0.138050278337521,0,0,0,12,14,8.82791155452434,391.877661490839,470.713580074275,8796.54727794204,0,1,0,"CSB2"
"EE6WwIMgQ0F","201608","CSB2 FASINTSARA",0.521205637511644,3.33595909341499,0.0213465749107146,0.551391352355276,0.689714907746863,0.050096319806307,0.150850958254079,0,0,0,12,32.375,8.98867244027816,648.014800191517,353.861601916157,5279.10941020074,0,1,0,"CSB2"
"M38BJM8ju1A","201608","CSB1 AMBODIARA SUD",0.494058416068708,3.15086074997169,0.0224730830923535,0.640713513209066,0.553827524070718,0.0483404579480354,0.125605479798476,0,1,0,12,45.25,8.69055130650909,619.150355251558,281.241392005096,4887.54131714281,0,1,0,"CSB1"
"O1wNJut8eci","201608","CSB2 IFANADIANA",0.43914328654156,3.68820352072287,0.358828967705592,0.701615910927624,0.854096903435966,0.0522488838559257,0.270572611288612,0,1,1,12,10.8888888888889,8.86196997304004,459.684711710178,447.38084265739,5926.91473917878,0,1,0,"CSB2"
"RRe6ic0AU1Z","201608","CSB2 KELILALINA",0.42903660321551,3.39073026979992,0.228636805938676,0.679905718330524,0.822672253109226,0.0541536849142357,0.249438701270815,0,1,1,12,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,0,1,0,"CSB2"
"QHPyq70qulM","201608","CSB1 AMBALAVOLO",0.37651207366488,3.04532691013953,0.0273449212535602,0.703611379294245,0.646914654653668,0.0520942373267826,0.160090234789481,0,0,0,12,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,0,1,0,"CSB1"
"ZPvH8UsgwYv","201608","CSB2 MAROHARATRA",0.498276470353105,3.1660525448695,0.0569585454931433,0.543782967797053,0.64766025133725,0.0522399581236487,0.115721666450468,0,0,0,12,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,0,1,0,"CSB2"
"DDR2w1c1GyE","201608","CSB2 MAROTOKO",0.285951678139765,1.89311719336524,0.0427662763878095,0.200030436865722,0.643036793825098,0.043159543468682,0.0699409191672884,0,0,0,12,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,0,1,0,"CSB2"
"r4U7PhBKR7S","201608","CSB2 RANOMAFANA",0.497614166377961,3.86988313317369,0.354006057440241,0.69745072368956,0.868847651263869,0.0527487970983068,0.320384900425522,0,1,1,12,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,0,1,0,"CSB2"
"uWoBok9YyvB","201608","CSB2 TSARATANANA",0.384574124111764,2.76382154696673,0.0692905655570931,0.821337303229244,0.745042860832414,0.0480084575513818,0.142275140938009,0,1,1,12,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,0,1,0,"CSB2"
"Pi2y9HFBDRj","201608","CSB1 ANALAMARINA",0.394132114376788,2.51938740870144,0.0364175573013696,0.809182203646241,0.676491404971562,0.0455263128559467,0.0921375228695953,0,0,0,12,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,0,1,0,"CSB1"
"FGM6Ric1YnC","201609","CSB2 AMBIABE",0.379880399625783,2.43432828852581,0.113185633489902,0.551660170893796,0.645123081390697,0.0492288672568336,0.166737493284296,0,0,0,13,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,0,0,0,"CSB2"
"mBZLeZ7Irx6","201609","CSB2 AMBOHIMANGA DU SUD",0.389467773848787,3.16029329540005,0.0505161137188455,0.691787600333064,0.747420758139902,0.0466541138000373,0.169113717606425,0,0,0,13,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,0,0,0,"CSB2"
"WCqkkkKNJEi","201609","CSB1 AMBODIMANGA NORD",0.414553855484291,3.47723392878649,0.0173674425258652,0.637023930173044,0.794633179543003,0.0474398110168749,0.180893074127368,0,0,0,13,41.8,8.76458322412341,633.140762339765,842.527681989319,4690.9316352139,0,0,0,"CSB1"
"YCvVB1VwWi0","201609","CSB1 MAROMANANA",0.363146700722962,3.21206102130871,0.052288676314795,0.755866612262261,0.707049100111619,0.0471858249161587,0.152906893325308,0,0,0,13,23.8333333333333,8.66868091498134,660.492688197135,488.269052494937,6847.86395484976,0,0,0,"CSB1"
